Sample	Chromosome	Start_position	End_position	Num_markers	Seg.CN
X1605	20	87700	763500	113	-0.561658787456874
X1605	20	763800	1207000	57	-0.781624097960406
X1605	20	1207200	10038445	1098	-0.646769904690398
X1605	20	10038596	39023853	3228	-0.87998411189601
X1605	20	39025381	48827700	1348	-0.492537570599982
X1605	20	48921863	58713735	939	-0.222961861990476
X1605	20	58713961	62964400	704	-0.38508799707591
X1605	21	9549000	41436000	1799	-1.17390849014262
X1605	21	41436185	46431700	1324	-0.965827815224295
X1605	21	46431882	46681100	95	-1.00360539669859
X1605	22	16136800	19723649	639	-0.656734190184416
X1605	22	19724000	20380800	279	0.261585969364183
X1605	22	20384589	21009600	277	0.666237268020031
X1605	22	21011637	21225319	67	-1.39557889554621
X1605	22	21283656	32802100	2542	-1.07759230763794
X1605	22	32833699	49265731	3115	-1.40189126932905
X1605	22	49266412	50799100	631	-1.80620694892382
X1634	1	13200	32091800	6845	-1.21597483615032
X1634	1	32091900	55063300	4560	-0.908867811610006
X1634	1	55069200	109075000	3758	-0.733601595930029
X1634	1	109075686	152088200	3603	-0.862032366820081
X1634	1	152107513	152884461	190	-1.15877774565067
X1634	1	152884800	167823200	3833	-0.887784064686049
X1634	1	167824432	200858100	3174	-0.759499041680364
X1634	1	200873213	207819200	1948	-0.910651248802305
X1634	1	207867700	227317100	1807	-0.994528201041775
X1634	1	227493614	228458600	360	-1.34815964117593
X1634	1	228461900	248858600	2056	-1.00869365462278
X1634	2	14400	27453700	2515	-0.874347815199669
X1634	2	27453800	70293200	3738	-0.790879844473102
X1634	2	70293500	132785800	6128	-0.8953773179134
X1634	2	132789923	216217000	7694	-0.743655641532109
X1634	2	216217101	219641800	1218	-1.00770969261768
X1634	2	219906427	232249393	1074	-0.808085454676851
X1634	2	232249500	232543773	137	-1.13686038508544
X1634	2	232544303	240457525	1210	-0.927019631517081
X1634	2	240458069	241253600	465	-1.14661287467398
X1634	3	197900	3030800	75	-0.91246952586115
X1634	3	3031000	44864400	3932	-1.07842473675609
X1634	3	44865000	52534800	2834	-1.18787620562997
X1634	3	52536800	72087500	1545	-1.03861527928152
X1634	3	72194000	122910100	2915	-0.760874725796802
X1634	3	122910394	130104214	1422	-0.956073232476961
X1634	3	130105581	195740982	5607	-0.788390307283999
X1634	3	195747288	195892511	119	-1.27090943389124
X1634	3	195895111	197960581	440	-0.85508172080418
X1634	4	53300	516000	91	-0.870428674366232
X1634	4	521100	10116700	1715	-1.22521631149357
X1634	4	10255500	190112400	9824	-0.981374367087953
X1634	5	140300	3601200	568	-0.937652403177956
X1634	5	3610100	51384500	2419	-0.798489553642913
X1634	5	51384800	93741600	2621	-0.975006563906014
X1634	5	93776300	134970163	2663	-0.780272920434828
X1634	5	134996200	180902460	6114	-0.920885284531114
X1634	6	106100	26468800	1998	-0.83367709540437
X1634	6	26476300	44343300	5141	-0.960774861590522
X1634	6	44352800	170640300	9141	-0.784173302852157
X1634	7	19700	5605500	936	-1.31022614315544
X1634	7	5622700	43624800	2653	-1.04751053006941
X1634	7	43639700	45999800	543	-1.27440074437308
X1634	7	46000200	55748000	587	-1.01949066096433
X1634	7	55764800	77311500	1836	-0.820180179409362
X1634	7	77311800	98187100	1562	-0.610602603854465
X1634	7	98190700	100420700	888	-0.745448033871241
X1634	7	100430123	102749600	829	-0.888021301463567
X1634	7	102751600	127391454	1884	-0.619853807418141
X1634	7	127391660	144410186	2755	-0.750942412481902
X1634	7	144410400	148941632	143	-0.580235687510948
X1634	7	149003000	151341918	831	-0.975179551173152
X1634	7	151345400	159117420	797	-0.676625471703419
X1634	8	166100	41309100	3366	-1.09455252393149
X1634	8	41435700	86411800	2538	-0.787058062807903
X1634	8	86425400	132867200	3147	-0.627887938207254
X1634	8	132868191	141176600	576	-0.789337509428898
X1634	8	141176775	144548600	1300	-1.05456890560859
X1634	8	144555600	145054093	124	-0.582332279323879
X1634	9	12100	36583700	2908	-0.801849673470968
X1634	9	36589600	86353200	1553	-1.04397075170695
X1634	9	86375500	111361920	2352	-1.09025610887945
X1634	9	111362200	127393227	2160	-0.921153776825266
X1634	9	127393295	130470839	1418	-1.09148774874017
X1634	9	130471400	133415065	803	-0.93319636782446
X1634	9	133417656	137506141	1667	-1.14861599963879
X1634	9	137509520	138220933	214	-0.992287997580336
X1634	10	84800	42794000	3158	-0.753173643044804
X1634	10	42796600	49758700	896	-0.965663247454931
X1634	10	49772400	69207900	1055	-0.788164744763119
X1634	10	69208700	72088100	622	-1.1026278192608
X1634	10	72097400	82843300	1134	-0.869455640107301
X1634	10	82865500	87505400	328	-1.28552679947721
X1634	10	87508300	96338300	1147	-1.07119370945347
X1634	10	96346000	106699449	2055	-1.24590172648353
X1634	10	106706500	131974125	2316	-0.861735712760641
X1634	10	132104916	133465538	482	-1.16784495379548
X1634	10	133465779	133659662	52	-0.876289550461076
X1634	11	87100	1020000	569	-1.22547549096854
X1634	11	1020500	2922300	577	-1.39392031780307
X1634	11	2922600	6846300	1019	-1.14365056204229
X1634	11	6846600	58907500	4797	-1.05797291526358
X1634	11	58943400	63988800	1623	-0.918251835064686
X1634	11	63996600	64359300	225	-1.21260636759014
X1634	11	64360300	75151500	3453	-1.06114417307137
X1634	11	75162500	77353800	430	-1.27041936588696
X1634	11	77355800	108918000	2140	-0.91420908912276
X1634	11	108940300	116760974	695	-1.05995806055167
X1634	11	116762700	134487876	2809	-1.1258759093428
X1634	12	67000	433400	125	-0.655538342743309
X1634	12	438400	9438300	2226	-0.773985818026614
X1634	12	9443600	34166400	2338	-0.616519170482914
X1634	12	34166600	47702700	805	-0.978620183236253
X1634	12	47710900	57941900	3960	-1.15331875098922
X1634	12	57945700	105174400	3346	-0.975423316744072
X1634	12	105176100	132925409	4415	-1.14983176523458
X1634	12	132925700	133234532	93	-0.669316288797495
X1634	13	19026100	26685600	856	-0.807452700537416
X1634	13	26685900	28014400	78	-1.12389674131057
X1634	13	28015300	109055661	3646	-0.995674033439809
X1634	13	109065580	114132500	750	-1.21966885313914
X1634	13	114235175	114325200	36	-0.707794599713521
X1634	14	19096600	24441000	2036	-0.954669397804697
X1634	14	24441200	64190100	2845	-0.761733425795425
X1634	14	64190500	96268600	3763	-0.863337695299313
X1634	14	96276100	96877400	115	-0.64794627064729
X1634	14	96931200	104095800	1104	-0.912539621094653
X1634	14	104097500	105601100	530	-1.20130044270923
X1634	14	105601300	106875000	374	-0.907291456922622
X1634	15	20008500	22771800	141	-0.975954558788973
X1634	15	22773000	45272700	3720	-1.14096509105029
X1634	15	45275300	101976055	7461	-0.958117906286443
X1634	16	60500	3089600	1873	-1.11849690674344
X1634	16	3090000	27773100	3644	-0.894065572345562
X1634	16	27775000	46474402	1788	-1.01737349173371
X1634	16	46475800	64260600	2040	-0.901343823972566
X1634	16	64260900	90171500	4451	-1.17885051251612
X1634	17	65200	5583000	1834	-0.985633823713039
X1634	17	5583800	29631500	4610	-1.21022784244288
X1634	17	29631700	37643500	1438	-1.06455670497122
X1634	17	37687414	49848100	4009	-1.19478640758168
X1634	17	49969379	50723956	460	-1.42454181758692
X1634	17	50737000	50970675	40	-1.16624984914909
X1634	17	50970925	73252800	2746	-1.1256403074214
X1634	17	73254000	81194254	2558	-1.26534838178952
X1634	18	47600	112300	12	-0.761247558373518
X1634	18	117000	13885700	1360	-0.651973481511854
X1634	18	13919700	36687266	1439	-0.834052602013961
X1634	18	36687354	77437100	2106	-1.07129901041245
X1634	19	107600	313700	25	-1.03572708465042
X1634	19	325700	8251100	3270	-1.27581309609788
X1634	19	8251300	8822500	197	-1.0556326739264
X1634	19	8822900	9762300	433	-0.79482205939942
X1634	19	9763200	11120600	750	-1.05047773098856
X1634	19	11123300	11426900	203	-1.31641571540187
X1634	19	11427100	11553800	79	-1.06665200988513
X1634	19	11554100	12629254	378	-0.746603659149869
X1634	19	12643323	19668900	3244	-1.05441446289009
X1634	19	19677742	33203100	1149	-0.808966800266999
X1634	19	33204800	36152400	1061	-1.07071752198716
X1634	19	36182500	37894812	405	-0.730582599292388
X1634	19	37895100	43799900	2752	-1.03624157311484
X1634	19	43802196	44477900	251	-0.666077416365349
X1634	19	44478164	51769700	3575	-1.06103511466017
X1634	19	51769800	53736930	755	-0.743410152523109
X1634	19	53739400	54282210	337	-1.10944250974278
X1634	19	54294100	55014526	459	-0.945674043374992
X1634	19	55015005	55707858	478	-1.19369228677443
X1634	19	55711388	57988900	832	-0.815204398128443
X1634	19	57999800	58582800	295	-0.985534209706023
X1634	20	87800	4874100	988	-0.990738804456793
X1634	20	4874500	21389119	1159	-0.807227981908209
X1634	20	21395900	62964416	5705	-0.97774717783133
X1634	21	9548900	21466600	261	-0.820643784243238
X1634	21	21468800	33165500	666	-1.12328756402747
X1634	21	33165800	41458450	979	-0.831856663925071
X1634	21	41458763	46228903	1234	-1.09989163031482
X1634	21	46230500	46681100	242	-0.875798470605278
X1634	22	16136900	32399654	4010	-1.02057147662176
X1634	22	32400260	50744900	3824	-1.26406811771511
X1634	22	50767700	50799058	20	-0.860893517307358
X1652	1	13200	874100	31	-0.883402570992393
X1652	1	874200	16033900	3621	-1.01465007800906
X1652	1	16035300	29315300	3487	-1.17328143947883
X1652	1	29315800	33312300	780	-1.02617043900126
X1652	1	33312700	51344900	3581	-0.811948662097327
X1652	1	51345100	61797300	1295	-0.659841102227656
X1652	1	61801700	87064700	1965	-0.93201573680041
X1652	1	87072200	99004800	1018	-1.10037594392877
X1652	1	99264600	108827300	661	-0.610814126275268
X1652	1	108830592	145454400	2304	-0.827077632492961
X1652	1	145509900	146321900	190	-0.716415877715283
X1652	1	146328200	148889500	330	-1.14862714650506
X1652	1	148889800	160164415	4103	-0.793734296551955
X1652	1	160166560	177029849	2425	-0.671391414976227
X1652	1	177030700	198752400	2102	-0.752126601990922
X1652	1	198752665	236179830	5612	-0.937558775041522
X1652	1	236180100	248858600	1463	-0.72225159458034
X1652	2	14400	4088500	316	-0.711088493247411
X1652	2	4511800	42055700	4043	-0.843702194214615
X1652	2	42057100	53949300	955	-0.57928226228553
X1652	2	53970700	55918000	341	-0.839964722548118
X1652	2	55918300	95405800	3349	-1.02287252485062
X1652	2	95406000	106829974	1779	-0.813522567300195
X1652	2	106830387	130285300	2096	-0.98369080072239
X1652	2	130294033	134502800	469	-0.842753381512913
X1652	2	134503100	173026700	3386	-0.621713215569713
X1652	2	173026850	178125600	460	-0.418125675213187
X1652	2	178126200	178388900	31	-0.848845386965801
X1652	2	178389196	194187900	1834	-0.902368291971744
X1652	2	195583100	224876100	4138	-1.12421197256143
X1652	2	224885700	237542654	1798	-0.859642220392205
X1652	2	237545365	241253600	935	-1.29316901573948
X1652	3	197900	62779600	8943	-0.987007049528378
X1652	3	62874700	69008500	328	-1.199339411584
X1652	3	69008600	77644700	434	-0.973513663801336
X1652	3	77645000	90234700	227	-0.617312030053302
X1652	3	93874400	111192545	1190	-0.752706152893894
X1652	3	111193288	114103700	612	-0.534235378262146
X1652	3	114128900	143985889	4196	-0.910916046734891
X1652	3	143989577	149520900	290	-0.468090494742659
X1652	3	149521000	190860954	3520	-0.689504913690437
X1652	3	190862600	191461404	34	-0.900793986005596
X1652	3	191461600	196052101	578	-1.01430735690549
X1652	3	196052200	197960600	435	-0.835703385321827
X1652	4	53300	474200	99	-1.19465140859179
X1652	4	487300	5989800	1332	-1.41724087715844
X1652	4	6026200	52712900	2843	-1.13522786919033
X1652	4	52713400	74748300	1620	-0.742291548781953
X1652	4	74750800	190112400	7811	-1.11215329052344
X1652	5	140300	38876400	2599	-1.15731877481815
X1652	5	38881700	55669700	940	-0.975722347468806
X1652	5	55670000	140246254	6553	-1.12956972625898
X1652	5	140262600	149632100	1770	-0.995088523205484
X1652	5	149730246	171868800	2199	-1.09672444261491
X1652	5	171869900	180902448	1703	-0.981563492766337
X1652	6	106100	2675200	138	-0.926186971676944
X1652	6	2678400	10460000	659	-0.788716722931405
X1652	6	10509100	27401500	1455	-0.37928169336329
X1652	6	27451500	31170700	1115	-0.661307915520754
X1652	6	31197800	46888300	4371	-0.568832019423532
X1652	6	46888600	52073400	373	-0.707289029347179
X1652	6	52076200	75923700	1618	-1.09224210740937
X1652	6	75931000	117318400	2820	-1.31094731400914
X1652	6	117319853	170640300	4968	-1.1283719429313
X1652	7	19700	26153200	2616	-1.10110830775061
X1652	7	26178100	43887600	1599	-0.989900159322849
X1652	7	43887900	63980400	1501	-1.12879202702306
X1652	7	63981400	117542169	6259	-0.967962249650823
X1652	7	117559403	118236800	84	-1.0380020694239
X1652	7	118237000	149027951	3414	-0.70743223492177
X1652	7	149028400	151467386	858	-0.845043068455602
X1652	7	151470600	159117500	753	-0.695385099126791
X1652	8	213300	28505200	2775	-1.21875486497234
X1652	8	28505300	47789200	1637	-0.979487130865311
X1652	8	47794400	87284700	2348	-1.11652299954196
X1652	8	87286500	99103200	835	-0.932565240765286
X1652	8	99111100	130849800	2116	-0.760494090030291
X1652	8	130867642	130990600	16	-0.668561495879347
X1652	8	131039500	132003452	39	-1.07675720045361
X1652	8	132010800	144528900	2011	-1.20422700465439
X1652	8	144530400	145054200	147	-0.850591889943087
X1652	9	12100	27562600	1763	-1.12702263223281
X1652	9	27565500	32973800	163	-0.851225324155417
X1652	9	32974500	87887400	3111	-1.12717480782008
X1652	9	87887700	113388911	2996	-0.974491938742415
X1652	9	113389220	127216844	1810	-1.06096743393085
X1652	9	127218600	138112600	4319	-0.981165958350892
X1652	9	138114424	138233900	28	-0.988305277869316
X1652	10	84800	14521300	1240	-1.16213902070404
X1652	10	14522000	20896800	650	-0.931836325493834
X1652	10	20897100	39050400	1448	-0.76525231976369
X1652	10	42410200	68791200	2090	-1.21349995673988
X1652	10	68881900	72072700	747	-0.889899633701238
X1652	10	72072900	73523600	301	-0.699371018948291
X1652	10	73523800	83312800	917	-0.953268137867654
X1652	10	83896400	87759800	384	-1.46304303312536
X1652	10	87767600	104186000	3305	-1.17032608041249
X1652	10	104186227	104207822	12	-1.33452473020701
X1652	10	104212153	133659700	3188	-1.01748468642566
X1652	11	130700	46417900	6040	-1.15534784509796
X1652	11	46418100	67417600	5336	-1.04546991052164
X1652	11	67418400	70182600	652	-1.13640189135094
X1652	11	70182800	74719000	1080	-0.766668864306346
X1652	11	74730900	99957000	2013	-0.575114382704125
X1652	11	99957100	108249100	844	-0.783039028480996
X1652	11	108250900	123017970	2600	-1.00947092330467
X1652	11	123018500	124185300	184	-0.784627836980474
X1652	11	124185550	125495589	343	-0.510915829726109
X1652	11	125496600	126413500	263	-0.710309348304352
X1652	11	126413890	134487876	715	-0.931077095212683
X1652	12	66900	6577700	1284	-0.828092508713808
X1652	12	6578000	26722500	2738	-1.10574085233612
X1652	12	26724700	47444800	1650	-0.900365147467431
X1652	12	47593200	49636900	867	-1.04373142716259
X1652	12	49637300	62966000	3683	-0.901551046095487
X1652	12	63002500	64781100	207	-1.26071221775303
X1652	12	64785900	65170700	39	-0.910682480417959
X1652	12	65171100	104103200	3387	-0.736847433811507
X1652	12	104119800	104986261	76	-1.10165462326386
X1652	12	104986533	111362054	1258	-1.16525256575591
X1652	12	111362454	133234400	3879	-1.03778849536648
X1652	13	19026000	44979400	2587	-1.10356115726342
X1652	13	44979900	83023800	1665	-1.33667858834294
X1652	13	83879700	114325100	2041	-1.15858872806532
X1652	14	19025600	22207800	854	-0.939626517450351
X1652	14	22208100	22544200	136	-0.506215770457901
X1652	14	22545100	61766900	3996	-0.968739331847605
X1652	14	61767100	81495200	2844	-1.15190271085281
X1652	14	81495300	104052083	2714	-0.956388060604786
X1652	14	104085900	105903537	673	-1.12476094864082
X1652	14	105903800	106875046	272	-0.7963216223328
X1652	15	20003800	45691200	4492	-1.19026588762446
X1652	15	47581100	51725100	736	-0.79945956238905
X1652	15	51737400	81385700	4886	-1.16531139751503
X1652	15	82043300	83258100	279	-0.872734855599861
X1652	15	83263200	89496300	758	-1.19851104435996
X1652	15	89575700	96334300	809	-0.852810595209897
X1652	15	96334800	101977900	599	-0.602025720484817
X1652	16	60800	29799200	6368	-1.19042021375628
X1652	16	29799685	34268500	1353	-0.784656192613211
X1652	16	35082140	72829800	4532	-1.18670111054937
X1652	16	72889800	90044600	2587	-1.40540689494704
X1652	16	90044700	90177830	37	-1.14422260207415
X1652	17	137700	8819100	3393	-1.0025182749103
X1652	17	8819400	29793869	3648	-1.22795040421608
X1652	17	29849000	49827500	6060	-1.13970588365172
X1652	17	49838600	51631522	671	-1.23218252733126
X1652	17	51631655	53822901	33	-0.898697827746457
X1652	17	53823368	74210073	3106	-0.760069775761661
X1652	17	74213600	81194254	2665	-0.999884164393561
X1652	18	47500	7888400	660	-1.19788499608077
X1652	18	7906500	21384300	952	-0.771899111069563
X1652	18	21395500	63391100	3168	-0.954241571228177
X1652	18	63393500	67514597	211	-0.759321768500273
X1652	18	67831406	77437000	496	-1.14704644698628
X1652	19	107600	9186200	4112	-1.16631013710286
X1652	19	9186400	11553043	1243	-1.03073011121273
X1652	19	11553821	12688900	451	-0.858886422378288
X1652	19	12689101	19786797	3339	-1.02756879589038
X1652	19	19794600	24127800	786	-0.819673686318812
X1652	19	24128100	41880600	3921	-0.989083555500182
X1652	19	41881000	42062700	117	-1.31321845592713
X1652	19	42063500	42426600	252	-1.23196266904803
X1652	19	42426852	44477666	745	-1.05001321526
X1652	19	44477900	49196609	2224	-1.20623033601335
X1652	19	49196948	51389500	1317	-1.37456906961165
X1652	19	51390385	54885805	1689	-1.26231195189697
X1652	19	54888100	58599300	1729	-1.3660177394228
X1652	20	87700	497900	105	-0.969954915163961
X1652	20	499300	878100	43	-1.10386353097718
X1652	20	878400	3948100	822	-1.36978673669827
X1652	20	3964000	29501100	1767	-1.16981526059162
X1652	20	29571900	35595557	1393	-0.739926271264154
X1652	20	35595735	35917500	123	-0.450556645363029
X1652	20	35927800	38588100	649	-0.758707460605021
X1652	20	38588400	46357600	1268	-0.884634954731343
X1652	20	46357900	48644400	271	-0.738486283991462
X1652	20	48644600	51004246	499	-0.476930630056561
X1652	20	51004500	62964416	1379	-0.825528154214108
X1652	21	9549000	15051000	112	-1.09569855704256
